"CODUSU","NRO_HOGAR","COMPONENTE","imp"
"TQRMNOPXUHMLKSCDEFNFF00712269",1,1,2
"TQRMNOSTQHJMLMCDEFNFF00794239",1,3,13
"TQRMNOPRYHKLLLCDEFNFF00788166",1,3,8
"TQRMNORSUHKLLLCDEFNFF00788165",1,1,7
"TQRMNORSUHKLLLCDEFNFF00788165",1,3,7
"TQRMNOQSSHJOSQCDEIJAH00794240",1,1,7
"TQRMNOQRPHLMSRCDEIJAH00718709",1,1,6
"TQRMNOQRPHLMSRCDEIJAH00718709",1,2,7
"TQRMNOPXYHLLSSCDEIJAH00718710",1,1,8
"TQRMNOSPWHJKKMCDEHLEH00794269",1,1,1
"TQRMNORRYHKLKMCDEHLEH00790401",1,2,3
"TQRMNOPVVHKMKRCDEHJGH00790181",1,1,0
"TQRMNOVQUHKMKPCDEFNFF00788173",1,1,5
"TQRMNORUUHLMKSCDEFNFF00715355",1,1,5
"TQRMNORUUHLMKSCDEFNFF00715355",1,2,4
"TQRMNORXRHLOLNCDEHNHB00717700",1,2,4
"TQRMNORXRHLOLNCDEHNHB00717700",1,3,3
"TQRMNORYTHKNKRCDEHNHB00790635",1,1,6
"TQRMNORYUHKNKRCDEHNHB00794299",1,1,0
"TQRMNORXRHMOLLCDEHNHB00711756",1,1,3
"TQRMNORXRHMOLLCDEHNHB00711756",1,2,4
"TQRMNORXSHMOLLCDEHNHB00711694",1,1,2
"TQRMNORXSHMOLLCDEHNHB00711694",1,2,6
"TQRMNORTPHLOLOCDEFNFF00715357",1,1,2
"TQRMNOURSHLOLOCDEFNFF00715358",1,1,4
"TQRMNOQRPHKOLOCDEFNFF00788117",1,1,3
"TQRMNOQRPHKOLOCDEFNFF00788117",1,2,3
"TQRMNOQRPHKOLOCDEFNFF00788117",1,3,4
"TQRMNOPYWHKMLPCDEFNFF00788124",1,1,7
"TQRMNOPRXHJMKNCDEGIBJ00794373",1,1,7
"TQRMNOPTXHKLLMCDEFLID00787777",1,1,9
"TQRMNORQXHLKLNCDEFLID00776180",1,1,12
"TQRMNOQSXHLMKQCDEFOCD00715456",1,4,9
"TQRMNOQSXHLMKQCDEFOCD00715456",1,5,9
"TQRMNORRUHLLKRCDEFOCD00715447",1,1,5
"TQRMNOPWPHJLKTCDEGKDB00794403",1,1,7
"TQRMNOPWPHJLKTCDEGKDB00794403",1,4,7
"TQRMNOPWSHLNLPCDEGIBJ00715987",1,1,2
"TQRMNOPWSHLNLPCDEGIBJ00715987",1,2,5
"TQRMNOURPHLOKMCDEHLEH00717322",1,1,1
"TQRMNOPWVHLMKPCDEHLEH00717323",1,1,1
"TQRMNOPWVHLMKPCDEHLEH00717323",1,2,2
"TQRMNOQPPHMOKPCDEHLEH00714327",1,1,0
"TQRMNOQPPHMOKPCDEHLEH00714327",1,2,4
"TQRMNOQPPHMOKPCDEHLEH00714327",1,4,2
"TQRMNOQPPHMOKPCDEHLEH00714327",1,6,2
"TQRMNOQUPHLLKTCDEIGED00717920",1,2,2
"TQRMNOQUPHLLKTCDEIGED00717920",1,3,16
"TQRMNOSVVHKOKNCDEGJBF00788933",1,2,13
"TQRMNOWSSHJOKRCDEIIAD00794459",1,1,8
"TQRMNOQPRHKOLOCDEFIAH00794460",1,2,7
"TQRMNOPQWHMMTQCDEIJAH00713287",1,1,5
"TQRMNOQWSHMMTQCDEIJAH00794462",1,2,7
"TQRMNORVPHMMTRCDEIJAH00719603",1,1,5
"TQRMNOQPWHLNMLCDEGGFB00715757",1,2,4
"TQRMNOQPWHLNMLCDEGGFB00715757",1,3,8
"TQRMNOQXVHLNMLCDEGGFB00715693",1,1,3
"TQRMNOSXWHKMLSCDEGGFB00788620",1,2,1
"TQRMNORVYHMLMMCDEGGFB00714319",1,1,3
"TQRMNOSSWHKNLUCDEGGFB00788514",1,1,3
"TQRMNORSSHLKKPCDEOJAH00720367",1,2,2
"TQRMNORQSHJNKSCDEOJAH00794515",1,1,4
"TQRMNORQSHJNKSCDEOJAH00794515",1,2,5
"TQRMNOPUQHLOKTCDEOJAH00720292",1,1,8
"TQRMNOPUQHLOKTCDEOJAH00720292",1,3,4
"TQRMNOQXXHLOKTCDEOJAH00720294",1,1,7
"TQRMNORPYHKMLLCDEOJAH00793111",1,1,1
"TQRMNORPYHKMLLCDEOJAH00793111",1,2,3
"TQRMNOQXPHKMOQCDEIJAH00794532",1,1,12
"TQRMNORQYHLMKPCDEFJAH00714641",1,1,13
"TQRMNORQYHLMKPCDEFJAH00714641",1,2,9
"TQRMNORTXHJMPOCDEIJAH00794566",1,1,2
"TQRMNORQTHMNORCDEIJAH00713179",1,1,6
"TQRMNORVYHKMLMCDEHPJB00790865",1,2,2
"TQRMNOSXQHKMLMCDEHPJB00790840",1,1,0
"TQRMNOSXQHKMLMCDEHPJB00790840",1,2,5
"TQRMNORXSHJMOLCDEIJAH00794596",1,1,7
"TQRMNOQTPHMONPCDEIJAH00791612",1,1,3
"TQRMNOQYUHLNKPCDEIHJF00718135",1,2,1
"TQRMNOQSPHKKKQCDEHGHJ00789906",1,1,5
"TQRMNOQSPHKKKQCDEHGHJ00789906",1,2,4
"TQRMNOQSPHKKKQCDEHGHJ00789906",1,3,5
"TQRMNORPQHMMLMCDEGOIH00711885",1,1,0
"TQRMNORVYHLOKPCDEHPJB00717845",1,1,2
"TQRMNORVYHLOKPCDEHPJB00717845",1,3,1
"TQRMNORUUHMLLOCDEHPJB00717847",1,1,2
"TQRMNORPUHKMKTCDEIHJF00791096",1,1,6
"TQRMNORPUHKMKTCDEIHJF00791096",1,2,6
"TQRMNOSRUHLOKRCDEIHJF00718045",1,1,2
"TQRMNOSRUHLOKRCDEIHJF00718045",1,3,4
"TQRMNOQQUHKMLMCDEHMHF00794651",1,4,6
"TQRMNOQPVHJOLLCDEHNHB00794652",1,2,7
"TQRMNORQXHMLKRCDEHMHF00712406",1,1,4
"TQRMNORQXHMLKRCDEHMHF00712406",1,2,5
"TQRMNORPRHKLKSCDEHMHF00790574",1,3,5
"TQRMNOSQXHKKKTCDEHMHF00790577",1,2,2
"TQRMNOQTRHMMKSCDEHMHF00712407",1,3,4
"TQRMNOQTRHMMKSCDEHMHF00712407",1,4,6
"TQRMNOQTTHMMKSCDEHMHF00794216",1,1,5
"TQRMNOPXYHLLSSCDEIJAH00718710",1,2,10
"TQRMNOPXUHLOPMCDEIJAH00794242",1,1,10
"TQRMNOPXUHLOPMCDEIJAH00794242",1,2,11
"TQRMNOPXUHLOPMCDEIJAH00794242",1,3,12
"TQRMNOQYWHKOKRCDEFNFF00788197",1,1,0
"TQRMNPQWXHKOKSCDEFNFF00788139",1,1,4
"TQRMNOQVRHLOLMCDEFNFF00715286",1,1,7
"TQRMNOQVRHLOLMCDEFNFF00715286",1,3,6
"TQRMNOSWXHKOLOCDEFNFF00788141",1,1,0
"TQRMNORRWHLMKNCDEHPJB00717902",1,1,2
"TQRMNORXVHMNLMCDEHNHB00711757",1,3,6
"TQRMNOPPWHKNKOCDEHMHF00790447",1,1,3
"TQRMNORXYHKOKRCDEHMHF00790545",1,2,10
"TQRMNORXYHKOKRCDEHMHF00790545",1,3,7
"TQRMNOPWYHKLKSCDEHMHF00790477",1,1,2
"TQRMNOPWYHKLKSCDEHMHF00790477",1,3,4
"TQRMNOPWYHKLKSCDEHMHF00790477",1,4,5
"TQRMNOPYPHLOLQCDEFNFF00715290",1,1,7
"TQSMNOQXVHJLKQCDEHJGH00794341",1,1,2
"TQRMNOQXWHJLKQCDEHJGH00794342",1,1,0
"TQRMNOQXWHJLKQCDEHJGH00794342",1,2,0
"TQRMNORRWHMKLLCDEHJGH00794345",1,1,4
"TQRMNORRWHMKLLCDEHJGH00794345",1,2,2
"TQRMNOPQUHKKLOCDEFLID00787835",1,1,8
"TQRMNOQSXHMONPCDEIJAH00791859",1,1,12
"TQRMNORPYHMMNQCDEIJAH00719634",1,2,10
"TQRMNOQYYHMNQMCDEIJAH00718956",1,1,5
"TQRMNOQSUHJOQPCDEIJAH00794377",1,1,11
"TQRMNOQSUHJOQPCDEIJAH00794377",1,2,13
"TQRMNOPVYHJOLQCDEGIBJ00794404",1,2,2
"TQRMNOSUVHLOLQCDEGIBJ00715881",1,5,2
"TQRMNORSVHMOLPCDEGIBJ00711423",2,1,1
"TQRMNORSXHMOLPCDEGIBJ00712605",1,2,2
"TQRMNORSXHMOLPCDEGIBJ00712605",1,3,4
"TQRMNOSVVHKOKNCDEGJBF00788933",1,3,9
"TQRMNOQUYHJMKPCDEGJBF00794431",1,2,10
"TQRMNOUPVHJMKRCDEGJBF00794433",1,1,7
"TQRMNOUPVHJMKRCDEGJBF00794433",1,2,5
"TQRMNOTYXHMLKSCDEGJBF00709033",2,1,6
"TQRMNOQTYHKMKPCDEGJBF00789059",1,1,3
"TQRMNOQTYHKMKPCDEGJBF00789059",1,2,4
"TQRMNORRRHMOKTCDEGJBF00713583",1,1,8
"TQRMNOPYWHJOTUCDEIJAH00794464",1,1,11
"TQRMNOPTVHKKSSCDEIJAH00794465",1,1,12
"TQRMNOPTVHKKSSCDEIJAH00794465",1,2,13
"TQRMNOPSPHKOKTCDEGKDB00789251",1,1,4
"TQRMNOPSPHKOKTCDEGKDB00789251",1,2,6
"TQRMNOSSWHKNLUCDEGGFB00788514",1,2,2
"TQRMNOPVTHMLKQCDEGIBJ00714373",1,1,1
"TQRMNOPVTHMLKQCDEGIBJ00714373",1,4,1
"TQRMNOQTQHMMKTCDEGIBJ00714375",1,1,3
"TQRMNORPYHKMLLCDEOJAH00793111",1,4,5
"TQRMNOQPQHLMLLCDEOJAH00720296",1,1,2
"TQRMNOQPQHLMLLCDEOJAH00720296",1,2,12
"TQRMNOPQQHJOLNCDEOJAH00794517",1,1,4
"TQRMNOPQQHJOLNCDEOJAH00794517",1,2,3
"TQRMNOQWWHLMKTCDEIMBF00719983",1,1,7
"TQRMNOSQPHJMLLCDEFMDB00794534",1,1,10
"TQRMNOPVWHJOLMCDEFMDB00794535",1,1,7
"TQRMNOPVWHJOLMCDEFMDB00794535",1,2,5
"TQRMNOPPWHKMLMCDEFMDB00794536",1,1,9
"TQRMNOPPWHKMLMCDEFMDB00794536",1,2,10
"TQRMNORQWHLNOTCDEIJAH00719632",1,3,16
"TQSMNOQSSHMMOSCDEIJAH00792321",1,1,8
"TQSMNOQSSHMMOSCDEIJAH00792321",1,2,8
"TQRMNOURVHJMMPCDEIJAH00794569",1,1,6
"TQRMNOURVHJMMPCDEIJAH00794569",1,2,11
"TQRMNOURVHJMMPCDEIJAH00794569",1,5,7
"TQRMNOSWUHLMLTCDEIJAH00718976",1,3,11
"TQRMNOSXQHJMORCDEIJAH00794570",1,2,8
"TQRMNOQSYHMNNRCDEIJAH00718986",1,1,5
"TQRMNOQTVHLMKSCDEIOAH00719999",1,2,10
"TQRMNOPQQHLMLNCDEHIBB00717029",1,1,1
"TQRMNOPQQHLMLNCDEHIBB00717029",1,2,3
"TQRMNORRSHMNKQCDEGJBF00712651",1,3,10
"TQRMNOQVSHLNKPCDEGJBF00716005",1,1,8
"TQRMNOQVSHLNKPCDEGJBF00716005",1,2,5
"TQRMNOQPWHMOKRCDEGJBF00713120",1,1,6
"TQRMNORPTHKNKMCDEIGED00790992",1,1,5
"TQRMNORPTHKNKMCDEIGED00790992",1,2,8
"TQRMNOQUQHJMKPCDEIGED00794624",1,2,10
"TQRMNORYTHJOLQCDEGLDF00794625",1,1,6
"TQRMNORQTHJOKNCDEGPDJ00794626",1,1,3
"TQRMNOSWQHMOKPCDEGPDJ00712093",1,1,4
"TQRMNOQPVHJOLLCDEHNHB00794652",1,3,3
"TQRMNOPTPHJLLMCDEHNHB00794653",1,2,6
"TQRMNORRTHLOLOCDEHNHB00779212",1,1,4
"TQRMNOPRWHMOLQCDEHNHB00712357",1,1,2
"TQRMNOPRWHMOLQCDEHNHB00712357",1,3,5
"TQRMNOPRWHMOLQCDEHNHB00712357",1,5,3
"TQRMNOQTTHMMKSCDEHMHF00794216",1,2,1
"TQRMNOPUYHKMLLCDEHMHF00790456",1,3,8
"TQRMNOSPXHJMKPCDEIIAD00794217",1,1,5
"TQRMNOQXVHMNPNCDEIJAH00712609",1,1,13
"TQRMNOQXYHMNPNCDEIJAH00712610",1,1,16
"TQRMNORXTHKLPLCDEIJAH00794245",1,1,8
"TQRMNORXTHKLPLCDEIJAH00794245",1,2,11
"TQRMNOPVYHKMKNCDEIGED00791080",1,1,3
"TQRMNOSXSHJMKPCDEGJBF00794246",1,1,13
"TQRMNOSXSHJMKPCDEGJBF00794246",1,2,9
"TQRMNORRQHMNKQCDEGJBF00712650",1,2,14
"TQRMNORSXHLMLMCDEHGHJ00794272",1,1,3
"TQRMNORSXHLMLMCDEHGHJ00794272",1,2,2
"TQRMNOPRUHLLKTCDEHPJB00779279",1,1,2
"TQRMNOPRUHLLKTCDEHPJB00779279",1,2,2
"TQRMNORPPHMLNUCDEIIAD00794273",1,1,9
"TQRMNORXQHJKKPCDEGPDJ00794302",1,1,5
"TQRMNORXTHJKKPCDEGPDJ00794303",1,1,0
"TQRMNOPQTHLOKNCDEGPDJ00716893",1,1,2
"TQRMNOPQTHLOKNCDEGPDJ00716893",1,2,4
"TQRMNORRXHMKLLCDEHJGH00712312",1,1,1
"TQSMNOQQVHMMLNCDEHJGH00712313",1,1,2
"TQRMNOPQYHKMKTCDEHJGH00794346",1,1,1
"TQRMNOPQYHKMKTCDEHJGH00794346",1,2,4
"TQRMNOPTXHKOLMCDEGIBJ00788815",1,1,5
"TQRMNOPTXHKOLMCDEGIBJ00788815",1,2,3
"TQRMNOQSVHMMLMCDEHPJB00713256",1,1,4
"TQRMNOQSVHMMLMCDEHPJB00713256",1,4,3
"TQRMNOQPUHKMKOCDEHPJB00790941",1,1,2
"TQSMNOQVTHLMQNCDEIJAH00718957",1,1,8
"TQRMNOQPRHMOQQCDEIJAH00792384",1,2,11
"TQRMNOQXPHLMQOCDEIJAH00718958",1,1,14
"TQRMNOQYTHMOQRCDEIJAH00791762",1,1,7
"TQRMNOPVRHLOQPCDEIJAH00718981",1,1,4
"TQRMNOPVRHLOQPCDEIJAH00718981",1,2,9
"TQRMNOPXPHLOQPCDEIJAH00718982",1,1,12
"TQRMNOPXPHLOQPCDEIJAH00718982",1,2,13
"TQRMNOSUYHMOKNCDEFPCH00715592",1,1,1
"TQRMNOSTXHMLKPCDEFPCH00712749",1,3,6
"TQRMNOTUVHJOKOCDEFPCH00794405",1,1,6
"TQRMNOQSVHJMKPCDEFPCH00794406",1,1,3
"TQRMNOQSVHJMKPCDEFPCH00794406",1,2,4
"TQRMNOQYXHLNKQCDEGLDF00716405",1,2,3
"TQRMNOQYXHLNKQCDEGLDF00716405",1,3,5
"TQRMNOQSXHJLKTCDEGLDF00794407",1,1,4
"TQRMNOQSXHJLKTCDEGLDF00794407",1,2,10
"TQSMNORXPHLOKRCDEGJBF00716229",1,2,12
"TQRMNOPXXHKOKQCDEGJBF00788939",1,1,4
"TQRMNOSWUHKOKQCDEGJBF00789104",1,1,6
"TQRMNOQUUHMMKUCDEGOIH00711854",1,2,3
"TQRMNORYVHJOLOCDEGOIH00794435",1,3,3
"TQRMNOPQQHJOLPCDEGOIH00794436",1,2,4
"TQRMNOPQPHLOLNCDEGKDB00716325",1,1,1
"TQRMNOPQPHLOLNCDEGKDB00716325",1,2,6
"TQRMNOPQPHKLKNCDEGKDB00789201",1,2,16
"TQRMNOSXQHJMLNCDEGIBJ00794491",1,1,3
"TQRMNOSXQHJMLNCDEGIBJ00794491",1,2,4
"TQRMNOSXTHJMLNCDEGIBJ00794492",1,1,6
"TQRMNORWUHLMLOCDEGIBJ00715973",1,2,9
"TQRMNORWYHLMLOCDEGIBJ00715974",1,1,2
"TQRMNORWYHLMLOCDEGIBJ00715974",1,2,4
"TQRMNOUPQHKOLMCDEGIBJ00788816",1,1,2
"TQRMNOTPVHLNLMCDEIMBF00719857",1,1,8
"TQRMNORVSHLMLNCDEIMBF00719858",1,1,6
"TQRMNORVSHLMLNCDEIMBF00719858",1,2,4
"TQRMNORWXHLMLPCDEIMBF00719859",1,1,11
"TQRMNORWXHLMLPCDEIMBF00719859",1,2,7
"TQRMNORWXHLMLPCDEIMBF00719859",1,3,11
"TQRMNOPWTHKOLQCDEIMBF00794518",1,1,8
"TQRMNORSUHLOLMCDEFMDB00715203",2,3,9
"TQRMNOPRYHLNLOCDEFMDB00715146",1,2,10
"TQRMNOPRYHLNLOCDEFMDB00715146",1,3,10
"TQRMNOQYWHLNLOCDEFMDB00715147",1,2,9
"TQRMNOPXXHMMLOCDEFMDB00708886",2,1,3
"TQRMNOPXXHMMLOCDEFMDB00708886",2,3,13
"TQRMNORVWHLKKMCDEHJGH00717140",52,1,0
"TQRMNORVWHMLKNCDEHJGH00712385",1,1,1
"TQRMNORVWHMLKNCDEHJGH00712385",1,2,1
"TQRMNOQPYHLOKOCDEHJGH00717211",1,1,1
"TQRMNOQQVHLOKOCDEHJGH00717161",1,1,2
"TQRMNOQQVHLOKOCDEHJGH00717161",1,2,1
"TQRMNOQQVHLOKOCDEHJGH00717161",1,3,4
"TQRMNOQQVHLOKOCDEHJGH00717161",1,5,1
"TQRMNOPQXHMOKOCDEHJGH00712276",1,1,3
"TQRMNOPQXHMOKOCDEHJGH00712276",1,2,1
"TQRMNOPQXHMOKOCDEHJGH00712276",1,3,4
"TQRMNOQPWHMOKRCDEGJBF00713120",1,2,7
"TQRMNORRQHMLKSCDEGJBF00712652",1,1,13
"TQRMNORRQHMOKTCDEGJBF00713122",1,1,5
"TQRMNOPPSHMMLNCDEGJBF00716012",1,1,8
"TQRMNOPPSHMMLNCDEGJBF00716012",1,2,10
"TQRMNOQSVHMMLNCDEGJBF00712677",1,2,12
"TQRMNOSWQHMOKPCDEGPDJ00712093",1,2,0
"TQRMNOSWQHMOKPCDEGPDJ00712093",1,3,1
"TQRMNOSPYHLLLLCDEGPDJ00716804",1,2,3
"TQRMNOSPYHLLLLCDEGPDJ00716804",1,3,4
"TQRMNOPVRHKOLTCDEFLID00787800",1,1,6
"TQRMNOQWPHKOLTCDEFLID00787841",1,1,7
"TQRMNOQWPHKOLTCDEFLID00787841",1,2,10
"TQRMNOSRYHLOKOCDEFNFF00715345",1,1,1
"TQRMNOSRYHLOKOCDEFNFF00715345",1,2,4
"TQRMNORXWHMLLTCDEHNHB00794654",1,1,4
"TQRMNORYPHMLLTCDEHNHB00717726",1,1,7
"TQRMNORSPHJOLTCDEHNHB00794655",1,1,0
"TQRMNORQWHLOLNCDEHMHF00717561",1,2,8
"TQRMNOPVTHMOLNCDEHMHF00713262",1,1,3
"TQRMNOPVTHMOLNCDEHMHF00713262",1,2,7
"TQRMNOSTTHJOLNCDEHMHF00794656",1,1,3
"TQRMNOSTTHJOLNCDEHMHF00794656",1,2,7
"TQRMNOSTTHJOLNCDEHMHF00794656",1,4,4
"TQRMNOSUUHLLNQCDEIIAD00718618",1,2,6
"TQRMNOSPSHJKNOCDEIIAD00794220",1,1,7
"TQRMNOUTUHKOKOCDEFNFF00788184",1,1,1
"TQRMNOVTPHJMKTCDEFNFF00794222",1,1,8
"TQRMNOPVTHKNKSCDEGGFB00788736",1,1,1
"TQRMNORRQHMNKQCDEGJBF00712650",1,3,9
"TQRMNORRUHMNKQCDEGJBF00713119",1,3,10
"TQRMNOQVRHLNKPCDEGJBF00716074",1,1,12
"TQRMNOQVRHLNKPCDEGJBF00716074",1,2,5
"TQRMNOQXVHJOKQCDEGJBF00794247",1,2,14
"TQRMNOQXVHJOKQCDEGJBF00794247",1,3,10
"TQRMNOQXVHJOKQCDEGJBF00794247",1,4,13
"TQRMNOPXSHJMKRCDEGJBF00794248",1,1,9
"TQRMNOPXSHJMKRCDEGJBF00794248",1,2,15
"TQRMNOPWTHKNOMCDEIIAD00791301",1,1,11
"TQRMNORPVHKNOOCDEIIAD00791470",1,1,11
"TQRMNORPXHLMKUCDEIJAH00718916",1,1,8
"TQRMNORPXHLMKUCDEIJAH00718916",1,2,8
"TQRMNOSQUHLMLMCDEIJAH00780477",1,1,3
"TQRMNORTQHJNMMCDEIJAH00794275",1,1,9
"TQRMNOPYSHKMLPCDEIJAH00791927",1,1,8
"TQRMNOPYSHKMLPCDEIJAH00791927",1,2,10
"TQRMNOQSUHLOLMCDEHNHB00717696",1,1,5
"TQRMNOQSUHLOLMCDEHNHB00717696",1,2,2
"TQRMNOQSUHLOLMCDEHNHB00717696",1,3,5
"TQRMNORYSHKNKRCDEHNHB00794304",1,1,6
"TQRMNORXXHKOKRCDEHMHF00790563",1,7,5
"TQRMNOQPUHKMKOCDEHPJB00790941",1,2,4
"TQRMNORUPHLLSOCDEIJAH00719023",1,1,16
"TQRMNORUPHLLSOCDEIJAH00719023",1,2,7
"TQRMNOPRUHLOLMCDEFOCD00715462",1,3,2
"TQRMNOPWXHMMLQCDEFOCD00712780",1,1,6
"TQRMNOPXRHLOQRCDEIJAH00794379",1,1,9
"TQRMNOQUSHJMKQCDEIOAH00794380",1,1,7
"TQRMNOQUSHJMKQCDEIOAH00794380",1,2,5
"TQRMNOPUTHJOKTCDEIOAH00794381",1,1,8
"TQRMNOPUTHJOKTCDEIOAH00794381",1,2,4
"TQRMNOPUUHJOKTCDEIOAH00794382",1,1,5
"TQRMNORQUHKNKTCDEIOAH00792738",1,1,9
"TQRMNOPYUHKMLPCDEFNFF00788119",1,2,9
"TQRMNOPYUHKMLPCDEFNFF00788119",1,3,6
"TQRMNORXXHMMLNCDEFNFF00712272",1,2,4
"TQRMNORWQHMMLOCDEFNFF00712285",1,2,3
"TQRMNORWQHMMLOCDEFNFF00712285",1,3,7
"TQRMNOPQQHJOLPCDEGOIH00794436",1,5,5
"TQRMNOPQQHJOLPCDEGOIH00794436",1,6,2
"TQRMNOPQSHJOLPCDEGOIH00794437",1,1,2
"TQRMNOPQSHJOLPCDEGOIH00794437",1,2,1
"TQRMNOPQSHJOLPCDEGOIH00794437",1,3,2
"TQRMNOPQSHJOLPCDEGOIH00794437",1,4,3
"TQRMNOPXVHMMLMCDEGOIH00710397",3,1,0
"TQRMNOPXVHMMLMCDEGOIH00710397",1,1,5
"TQRMNORVUHLOLPCDEHLEH00717316",1,4,11
"TQRMNORVUHLOLPCDEHLEH00717316",1,5,9
"TQRMNOSXQHKMKSCDEGLDF00789469",1,1,4
"TQRMNOSXQHKMKSCDEGLDF00789469",1,2,8
"TQRMNOSWQHKMLLCDEGLDF00789480",1,1,3
"TQTMNOPTSHJMKUCDEGLDF00794468",1,1,2
"TQTMNOPTSHJMKUCDEGLDF00794468",1,2,0
"TQRMNOSUTHLOLQCDEGIBJ00777262",1,1,2
"TQRMNOSUTHLOLQCDEGIBJ00777262",1,2,4
"TQRMNORSWHLOLOCDEFNFF00715281",1,1,3
"TQRMNORSWHLOLOCDEFNFF00715281",1,2,5
"TQRMNORSWHLOLOCDEFNFF00715281",1,3,5
"TQRMNOTYWHKOLMCDEFNFF00788205",1,1,3
"TQRMNORURHMOLMCDEFLID00713424",1,2,10
"TQRMNOUYSHKOLQCDEFLID00787846",1,1,3
"TQRMNOQTPHKMLRCDEFLID00787863",1,1,4
"TQRMNOQPSHJOLQCDEHLEH00794520",1,3,1
"TQRMNOQPSHJOLQCDEHLEH00794520",1,4,3
"TQRMNORVVHJOLQCDEHLEH00794521",1,3,5
"TQRMNORVVHJOLQCDEHLEH00794521",1,4,1
"TQRMNOPXXHMMLOCDEFMDB00708886",2,4,6
"TQRMNOPSTHMMLPCDEFMDB00713515",1,1,9
"TQRMNOPSTHMMLPCDEFMDB00713515",1,3,7
"TQRMNOQVPHLNKSCDEIJAH00719529",1,2,7
"TQRMNOQVPHLNKSCDEIJAH00719529",1,3,10
"TQRMNOPSPHKMLMCDEIJAH00792186",1,1,5
"TQRMNOPSPHKMLMCDEIJAH00792186",1,2,9
"TQRMNOPSPHKMLMCDEIJAH00792186",1,5,9
"TQRMNOPRXHKMKMCDEHJGH00790214",1,1,2
"TQRMNOPRXHKMKMCDEHJGH00790214",1,4,4
"TQRMNOQTWHKMKMCDEHJGH00790225",1,2,1
"TQRMNOSTSHMOKMCDEHNHB00712450",1,3,8
"TQRMNOSTSHMOKMCDEHNHB00712450",1,5,6
"TQRMNOQSWHLKKNCDEHNHB00779065",1,1,5
"TQRMNOQSWHLKKNCDEHNHB00779065",1,2,8
"TQRMNORUTHKMKUCDEGJBF00788969",1,4,8
"TQRMNORUTHKMKUCDEGJBF00788969",1,5,10
"TQRMNOSWYHLOKUCDEFKID00714963",1,1,8
"TQRMNOSTYHMOKUCDEFNFF00788146",1,1,1
"TQRMNOTYVHKOLMCDEFNFF00794629",1,1,3
"TQRMNOPRRHKNKPCDEGGFB00788611",1,1,2
"TQRMNOTQSHLMLNCDEIGED00794631",1,1,8
"TQRMNOSWXHLOLRCDEHJGH00717170",1,1,2
"TQRMNOTQRHJMLOCDEHJGH00794657",1,1,1
"TQRMNOTQRHJMLOCDEHJGH00794657",1,2,3
"TQRMNOQUQHKNLSCDEHJGH00790130",1,3,4
"TQRMNOSWVHLOLRCDEHJGH00717300",1,2,0
"TQRMNOQPSHJMLLCDEGGFB00794223",1,1,1
"TQRMNOPUVHKMLPCDEIGED00791019",1,1,5
"TQRMNOPUVHKMLPCDEIGED00791019",1,2,7
"TQRMNORYSHLNLOCDEIGED00779552",1,1,6
"TQRMNORYSHLNLOCDEIGED00779552",1,2,6
"TQRMNORQQHMKLQCDEIGED00717918",1,1,5
"TQRMNOPXSHJMKRCDEGJBF00794248",1,3,4
"TQRMNOQPYHMOKRCDEGJBF00713121",1,1,4
"TQRMNOQPYHMOKRCDEGJBF00713121",1,2,4
"TQRMNOQPYHMOKRCDEGJBF00713121",1,4,8
"TQRMNOSSUHLOKQCDEGJBF00716075",1,1,2
"TQRMNOSVTHKMKOCDEGJBF00789063",1,1,14
"TQRMNOPTUHLOLMCDEGIBJ00715986",1,1,5
"TQRMNORXXHKOKRCDEHMHF00790563",1,10,8
"TQRMNOQYYHKLKSCDEHMHF00790576",1,1,2
"TQRMNOQYYHKLKSCDEHMHF00790576",1,2,3
"TQRMNOQYYHKLKSCDEHMHF00790576",1,3,3
"TQRMNOPYWHJNKNCDEIIAD00794305",1,1,8
"TQRMNORTQHLMNUCDEIJAH00718880",2,2,8
"TQRMNORTQHLMNUCDEIJAH00718880",2,4,13
"TQRMNOPTRHJNKNCDEIMBF00794306",1,1,2
"TQRMNOPTRHJNKNCDEIMBF00794306",1,2,3
"TQRMNOQVVHJNKNCDEIMBF00794307",1,1,10
"TQRMNOQVVHJNKNCDEIMBF00794307",1,2,9
"TQRMNOQWYHJNKNCDEIMBF00794308",1,1,4
"TQRMNOPWXHMMLQCDEFOCD00712780",1,3,9
"TQRMNOPWXHMMLQCDEFOCD00712780",1,4,8
"TQRMNOQWQHKNKMCDEFOCD00788382",1,2,0
"TQRMNOPWYHKOKOCDEFOCD00788266",1,2,2
"TQRMNOQUWHLOLNCDEFPCH00715584",1,1,4
"TQRMNORPPHJLLLCDEIOAH00794383",1,3,13
"TQRMNORPPHJLLLCDEIOAH00794383",1,4,10
"TQRMNOTQXHJLLLCDEIOAH00794384",1,1,9
"TQRMNOTQXHJLLLCDEIOAH00794384",1,2,8
"TQRMNOTQXHJLLLCDEIOAH00794384",1,3,7
"TQRMNOTVXHJLLQCDEFNFF00794408",1,1,3
"TQRMNORXVHJOKMCDEGNFJ00794409",1,1,4
"TQRMNOQWPHMMLOCDEGOIH00709228",3,1,0
"TQRMNOTRQHLLLQCDEGOIH00716760",1,3,4
"TQRMNOTRQHLLLQCDEGOIH00716760",1,4,3
"TQRMNOQQYHJOLQCDEGOIH00794438",1,1,2
"TQRMNOQQYHJOLQCDEGOIH00794438",1,2,1
