"CODUSU","NRO_HOGAR","COMPONENTE","imp"
"TQRMNOPUSHKKKMCDEIOAH00792742",1,1,10
"TQRMNOPUSHKKKMCDEIOAH00792742",1,2,7
"TQRMNOUUWHKKKMCDEIOAH00792770",1,1,5
"TQRMNOUUWHKKKMCDEIOAH00792770",1,3,8
"TQRMNOTQQHKNKNCDEIOAH00792837",1,1,7
"TQRMNOQWTHLOKMCDEOJAH00720417",1,1,1
"TQRMNOQWTHLOKMCDEOJAH00720417",1,5,8
"TQRMNORTWHKOKSCDEOJAH00793084",1,1,1
"TQRMNORTWHKOKSCDEOJAH00793084",1,2,2
"TQRMNOPRVHJNKSCDEOJAH00795772",1,1,0
"TQRMNOPRTHJMKTCDEOJAH00795773",1,1,2
"TQRMNOQRRHJMKTCDEOJAH00795774",1,3,7
"TQRMNOQRRHJMKTCDEOJAH00795774",1,4,8
"TQRMNOQYYHJMKOCDEIOAH00795804",1,2,4
"TQRMNOQURHLMKMCDEIOAH00720027",1,2,6
"TQRMNOQXPHJLKPCDEIOAH00795806",1,1,8
"TQRMNOSPXHLMKNCDEIOAH00720025",1,1,9
"TQRMNOSPXHLMKNCDEIOAH00720025",1,2,4
"TQRMNOSPXHLMKNCDEIOAH00720025",1,3,9
"TQRMNOSPXHLMKNCDEIOAH00720025",1,4,11
"TQRMNOTSWHLMKNCDEIOAH00720026",1,1,3
"TQRMNOTSWHLMKNCDEIOAH00720026",1,2,4
"TQRMNORYVHMNLQCDEGIBJ00713072",1,3,2
"TQRMNOSWVHKOLOCDEGIBJ00788772",1,1,2
"TQRMNOSYSHMOKMCDEFPCH00715679",1,1,1
"TQRMNORWSHKLKQCDEFPCH00788448",1,2,11
"TQRMNOQXPHMOKTCDEGOIH00714112",1,1,1
"TQRMNOQUTHMMKUCDEGOIH00714113",1,2,0
"TQRMNOQUTHMMKUCDEGOIH00714113",1,3,3
"TQRMNOQUTHMMKUCDEGOIH00714113",1,4,3
"TQRMNOQUTHMMKUCDEGOIH00714113",1,5,4
"TQRMNOQUWHMMKUCDEGOIH00714114",1,1,4
"TQRMNOQUWHMMKUCDEGOIH00714114",1,2,3
"TQRMNOQRVHMMLLCDEGOIH00714160",1,2,3
"TQRMNORXTHMOLQCDEFLID00713955",1,2,11
"TQRMNOPVTHKOLTCDEFLID00787845",1,1,7
"TQRMNORWQHMMLRCDEFLID00713898",1,1,4
"TQRMNORWQHMMLRCDEFLID00713898",1,2,14
"TQRMNOUVXHMMLRCDEFLID00713956",1,1,5
"TQRMNOTYPHJOKQCDEFKID00795913",1,1,13
"TQRMNOPPWHJKKSCDEFKID00795914",1,1,6
"TQRMNOPPRHMLLOCDEHPJB00714120",1,1,2
"TQRMNOPPRHMLLOCDEHPJB00714120",1,3,5
"TQRMNOPYWHMOLPCDEHPJB00714153",1,4,5
"TQRMNOQVPHJKKMCDEHJGH00795916",1,1,2
"TQRMNORVSHLOLPCDEHLEH00717408",1,1,2
"TQRMNORVSHLOLPCDEHLEH00717408",1,2,0
"TQRMNORVSHLOLPCDEHLEH00717408",1,3,5
"TQRMNORVUHJOLQCDEHLEH00795953",1,1,5
"TQRMNORVUHJOLQCDEHLEH00795953",1,2,1
"TQRMNORVUHJOLQCDEHLEH00795953",1,3,3
"TQRMNORVUHJOLQCDEHLEH00795953",1,5,1
"TQRMNORRVHMOLPCDEHLEH00712868",1,1,5
"TQRMNORRVHMOLPCDEHLEH00712868",1,2,4
"TQRMNORRYHMOLPCDEHLEH00712869",1,2,7
"TQRMNORWQHKMLQCDEHLEH00790402",1,1,1
"TQRMNORYWHKOKTCDEOHCH00792936",1,1,2
"TQRMNORYWHKOKTCDEOHCH00792936",1,2,4
"TQRMNOQVTHMMLNCDEOHCH00713849",1,2,9
"TQRMNOQVTHMMLNCDEOHCH00713849",1,3,3
"TQRMNOTSPHMMLNCDEOHCH00713850",1,2,5
"TQRMNOQSQHJNKUCDEOHCH00795986",1,1,3
"TQRMNOTQYHJMLMCDEFOCD00795987",1,1,3
"TQRMNOSTYHMOLNCDEFOCD00713851",1,1,3
"TQRMNOPRSHKMKNCDEIOAH00792755",1,1,6
"TQRMNOPRSHKMKNCDEIOAH00792755",1,2,0
"TQRMNOPRVHLMMLCDEFKID00714787",1,1,5
"TQRMNOPRVHLMMLCDEFKID00714787",1,2,4
"TQRMNOPYVHJOLSCDEFKID00796021",1,1,11
"TQRMNOPYVHJOLSCDEFKID00796021",1,2,8
"TQRMNORSQHKLKRCDEIHJF00791213",1,1,3
"TQRMNORSQHKLKRCDEIHJF00791213",1,3,4
"TQRMNOPWTHMMKPCDEIHJF00796022",1,1,2
"TQRMNOPWTHMMKPCDEIHJF00796022",1,2,8
"TQRMNOQQUHKMKSCDEIHJF00791128",1,1,2
"TQRMNOQQUHKMKSCDEIHJF00791128",1,2,4
"TQRMNOQRUHKMKSCDEIHJF00791121",1,1,3
"TQRMNOQRUHKMKSCDEIHJF00791121",1,2,3
"TQRMNOQRUHKMKSCDEIHJF00791121",1,3,3
"TQRMNOTQYHKOKSCDEIOAH00792707",1,4,9
"TQRMNOQUVHJOKOCDEHPJB00796042",1,4,4
"TQRMNORYPHLOKMCDEHPJB00717761",1,2,3
"TQSMNORYRHLOKMCDEHPJB00717745",1,2,0
"TQRMNOUVRHKMKPCDEIMBF00792597",1,1,3
"TQRMNOQSQHJOKPCDEIMBF00796071",1,3,7
"TQRMNOPTVHKOKQCDEIMBF00792613",1,1,1
"TQRMNOPTVHKOKQCDEIMBF00792613",1,2,4
"TQRMNOPUQHKOKQCDEIMBF00792606",1,1,1
"TQRMNOQWYHMMKTCDEIMBF00712832",1,1,5
"TQRMNOQWYHMMKTCDEIMBF00712832",1,2,8
"TQRMNOPVQHMMKUCDEIMBF00712078",2,1,4
"TQRMNORPRHJLLLCDEIOAH00796105",1,3,8
"TQRMNORPRHJLLLCDEIOAH00796105",1,4,12
"TQRMNOPYTHLOLLCDEIOAH00720124",1,1,2
"TQRMNOPYTHLOLLCDEIOAH00720124",1,2,3
"TQRMNOQSWHLNLNCDEIOAH00720131",1,2,10
"TQRMNOTWWHJOKMCDEOJAH00796106",1,1,0
"TQRMNOSRUHJNKSCDEHIBB00795665",1,3,5
"TQRMNOPUWHKLLMCDEHIBB00790041",1,1,2
"TQRMNOPUWHKLLMCDEHIBB00790041",1,3,3
"TQRMNOPSSHKMLNCDEHIBB00790009",1,1,1
"TQRMNOPSSHKMLNCDEHIBB00790009",1,2,6
"TQRMNOPXPHKOLOCDEHIBB00790003",1,2,1
"TQRMNORSRHKOLOCDEHIBB00790014",1,1,2
"TQRMNORSRHKOLOCDEHIBB00790014",1,3,2
"TQRMNOPRTHLLLLCDEHMHF00717438",1,2,4
"TQRMNOPSVHJOLLCDEHMHF00795698",1,1,1
"TQRMNOQWVHMOLMCDEHMHF00714390",1,1,1
"TQRMNORQYHLOLNCDEHMHF00717453",1,1,4
"TQRMNORQYHLOLNCDEHMHF00717453",1,3,5
"TQUMNOPPRHMNLOCDEHMHF00717454",1,1,0
"TQUMNOPPRHMNLOCDEHMHF00717454",1,2,4
"TQRMNOSXSHLLLNCDEGOIH00716689",1,2,5
"TQRMNOSSQHKKLMCDEIIAD00791447",1,1,4
"TQRMNOTYUHJLNNCDEIIAD00795726",1,1,6
"TQRMNOTYUHJLNNCDEIIAD00795726",1,2,9
"TQRMNOQPXHLNOMCDEIIAD00795727",1,1,16
"TQRMNORXSHKOLNCDEOJAH00795728",1,1,3
"TQRMNORVPHJOKQCDEGNFJ00795730",1,2,3
"TQRMNOTPUHJKKOCDEOJAH00795752",1,2,1
"TQRMNOPQYHLOKQCDEOJAH00720411",1,2,4
"TQRMNOPQYHLOKQCDEOJAH00720411",1,3,7
"TQRMNOPQYHLOKQCDEOJAH00720411",1,6,5
"TQRMNORXWHJNKNCDEGJBF00795753",1,1,6
"TQRMNORXWHJNKNCDEGJBF00795753",1,2,12
"TQRMNORXWHJNKNCDEGJBF00795753",1,4,9
"TQRMNOSTTHJOKOCDEGJBF00795754",1,1,4
"TQRMNOSTWHJOKOCDEGJBF00795755",1,1,11
"TQRMNORUSHJKLLCDEOJAH00795775",1,1,4
"TQRMNORUSHJKLLCDEOJAH00795775",1,2,8
"TQRMNOPXUHMOMPCDEFKID00713943",1,2,5
"TQRMNORSRHJMMNCDEFKID00795776",1,1,11
"TQRMNOQRTHMMKTCDEIHJF00713517",1,1,1
"TQRMNORVPHMMKTCDEIHJF00713518",1,1,3
"TQRMNOTSWHLMKNCDEIOAH00720026",1,3,9
"TQRMNOSQYHLMKOCDEIOAH00720009",1,4,14
"TQRMNOPWRHLNKPCDEIOAH00720010",1,1,10
"TQRMNOPWRHLNKPCDEIOAH00720010",1,2,10
"TQRMNOPYSHKMKQCDEIOAH00792694",1,2,7
"TQRMNOTXUHLOKMCDEHPJB00717767",1,1,2
"TQRMNORVVHLLKPCDEFPCH00715624",2,1,0
"TQRMNOPQYHMLKSCDEFPCH00795833",1,1,4
"TQRMNOPQYHMLKSCDEFPCH00795833",1,2,9
"TQRMNOUVVHLOKSCDEOHCH00720263",1,1,9
"TQRMNORRUHMMLLCDEOHCH00712849",1,2,7
"TQRMNORVXHMMLMCDEOHCH00713874",1,1,5
"TQRMNORRTHLMKUCDEOHCH00781537",1,1,3
"TQRMNOPWXHMOLLCDEFOCD00715571",1,1,4
"TQRMNOPWYHMOLLCDEFOCD00713875",1,1,4
"TQRMNOQRVHMMLLCDEGOIH00714160",1,3,4
"TQRMNORTXHJOLPCDEGOIH00795863",1,1,1
"TQRMNOSVRHLOLOCDEGOIH00716714",1,1,1
"TQRMNOSVRHLOLOCDEGOIH00716714",1,2,2
"TQRMNOSTSHMLKSCDEFNFF00714285",1,1,4
"TQRMNOSTSHMLKSCDEFNFF00714285",1,2,3
"TQRMNOPSVHJOKQCDEFNFF00795864",1,1,2
"TQRMNOUUPHLOKMCDEHPJB00717768",1,1,1
"TQRMNOUVXHMMLRCDEFLID00713956",1,2,5
"TQRMNOQUXHMMKUCDEGLDF00713011",1,1,9
"TQRMNOQUXHMMKUCDEGLDF00713011",1,2,2
"TQRMNOQUYHMMKUCDEGLDF00713012",1,3,9
"TQRMNOQUYHMMKUCDEGLDF00713012",1,4,6
"TQRMNOQUYHMMKUCDEGLDF00713012",1,7,10
"TQRMNORPRHJMKMCDEFLID00795917",1,1,3
"TQRMNORYVHKMKPCDEFLID00787804",1,1,9
"TQRMNORPXHMMKOCDEOHCH00713601",1,1,1
"TQRMNOQXRHKNKQCDEOHCH00792906",1,1,4
"TQRMNOQSYHKKKMCDEGGFB00795954",1,1,4
"TQRMNOQSYHKKKMCDEGGFB00795954",1,2,2
"TQRMNOQWXHJOKNCDEGGFB00795955",1,1,1
"TQRMNOSRWHJNKPCDEGGFB00795956",2,1,1
"TQRMNOSRWHJNKPCDEGGFB00795956",2,2,0
"TQRMNOSRWHJNKPCDEGGFB00795956",2,4,2
"TQRMNOURUHJKKMCDEHJGH00795988",1,1,2
"TQRMNOURUHJKKMCDEHJGH00795988",1,2,1
"TQRMNOPSPHKMKMCDEHJGH00790221",1,1,3
"TQRMNOPSPHKMKMCDEHJGH00790221",1,3,4
"TQRMNOPSPHKMKMCDEHJGH00790221",1,4,2
"TQRMNOPSQHKMKMCDEHJGH00790222",1,1,1
"TQRMNOPSQHKMKMCDEHJGH00790222",1,2,1
"TQRMNORTTHLMKPCDEHJGH00717141",2,1,1
"TQRMNORPWHKMKTCDEIHJF00791106",1,1,4
"TQRMNOQQRHLMKQCDEIHJF00718054",1,1,5
"TQRMNOQQRHLMKQCDEIHJF00718054",1,2,2
"TQRMNOQQTHLMKQCDEIHJF00718055",1,1,2
"TQRMNOSSPHKMLNCDEFNFF00788086",1,1,4
"TQRMNOPSVHMOKNCDEHPJB00713829",1,2,5
"TQRMNOPXXHMMKOCDEHPJB00713830",1,2,2
"TQRMNOQSPHJNKPCDEHPJB00796043",1,2,0
"TQRMNOQSYHLOKPCDEHPJB00717751",1,3,5
"TQRMNOSVVHMMLUCDEIIAD00791253",1,1,13
"TQRMNOQRQHMLKSCDEFKID00787560",1,1,5
"TQRMNORSTHJLKUCDEFKID00796107",1,1,1
"TQRMNOPSRHLLKQCDEFKID00776044",1,1,9
"TQRMNOQSSHKMLNCDEHIBB00790010",1,1,2
"TQRMNOQSSHKMLNCDEHIBB00790010",1,2,2
"TQRMNOQWQHLMLLCDEHIBB00717020",1,2,4
"TQRMNOQWQHLMLLCDEHIBB00717020",1,3,4
"TQRMNOQWQHLMLLCDEHIBB00717020",1,6,3
"TQRMNOQWQHLMLLCDEHIBB00717020",1,7,3
"TQRMNOQYWHJMLLCDEHIBB00795667",1,1,2
"TQRMNOQYWHJMLLCDEHIBB00795667",1,2,2
"TQRMNOQYWHJMLLCDEHIBB00795667",1,3,4
"TQRMNOUVSHKOLPCDEHIBB00790065",1,1,2
"TQRMNOUVSHKOLPCDEHIBB00790065",1,2,2
"TQRMNOPWPHJMLOCDEHIBB00795668",1,2,2
"TQRMNOQSXHMNLOCDEHMHF00714154",1,1,3
"TQRMNOQTPHMNLOCDEHMHF00717460",1,1,1
"TQRMNOQTPHMNLOCDEHMHF00717460",1,2,10
"TQRMNOSQYHMNLPCDEHMHF00714458",1,1,1
"TQRMNOSQYHMNLPCDEHMHF00714458",1,2,8
"TQRMNOSQYHMNLPCDEHMHF00714458",1,3,6
"TQRMNOSQYHMNLPCDEHMHF00714458",1,4,9
"TQRMNOPXVHJOLNCDEHMHF00795699",1,1,4
"TQRMNOTQPHKNKMCDEGKDB00789358",1,1,2
"TQRMNORTPHKNKOCDEGNFJ00789616",1,2,2
"TQRMNOPXWHLMKQCDEFNFF00715320",1,1,1
"TQRMNOSTXHJKKQCDEHGHJ00795732",1,1,3
"TQRMNOSTXHJKKQCDEHGHJ00795732",1,2,12
"TQRMNOSTWHJOKOCDEGJBF00795755",1,2,5
"TQRMNOSTWHJOKOCDEGJBF00795755",1,3,7
"TQRMNOSTWHJOKOCDEGJBF00795755",1,4,8
"TQRMNOSTWHJOKOCDEGJBF00795755",1,5,6
"TQSMNOQQTHLOKNCDEGJBF00795756",1,2,4
"TQRMNOSWTHJMKPCDEGJBF00795757",1,2,12
"TQRMNOPVTHKMKRCDEHJGH00790180",1,2,3
"TQRMNORYYHLMKSCDEHJGH00717181",1,3,3
"TQRMNORVPHMMKTCDEIHJF00713518",1,3,5
"TQRMNOQWQHLMKUCDEIHJF00718064",1,1,5
"TQRMNORUYHMOKMCDEIHJF00713888",1,1,4
"TQRMNORPWHJOKMCDEIHJF00795778",1,1,5
"TQRMNORQRHKNKPCDEIHJF00791162",1,1,7
"TQRMNORQRHKNKPCDEIHJF00791162",1,2,7
"TQRMNOQYQHMMKOCDEIHJF00713897",1,1,2
"TQRMNOQYQHMMKOCDEIHJF00713897",1,2,3
"TQRMNOSSRHJLKNCDEIHJF00795779",1,1,2
"TQSMNOPYWHJOQOCDEIJAH00795780",1,1,7
"TQRMNOTXUHLOKMCDEHPJB00717767",1,2,0
"TQRMNOTXUHLOKMCDEHPJB00717767",1,3,3
"TQRMNORSQHJMMNCDEFKID00795808",1,1,7
"TQRMNORSTHJMMNCDEFKID00795809",1,1,12
"TQRMNOPVYHLOKMCDEIHJF00718059",1,1,3
"TQRMNOPWYHMOLLCDEFOCD00713875",1,5,5
"TQRMNOPWRHLNLLCDEFOCD00715574",1,2,2
"TQRMNOPWRHLNLLCDEFOCD00715574",1,6,5
"TQRMNOPWRHLNLLCDEFOCD00715574",1,7,15
"TQRMNOQRVHKOLPCDEFOCD00788392",1,1,0
"TQRMNORRVHMMKOCDEHPJB00714052",1,2,1
"TQRMNORRVHMMKOCDEHPJB00714052",1,3,3
"TQRMNORSXHKMKSCDEGLDF00789468",1,2,2
"TQRMNORSXHKMKSCDEGLDF00789468",1,4,5
"TQRMNORPVHLMKSCDEGLDF00716412",1,3,11
"TQRMNOTSXHLMKSCDEGLDF00777945",1,1,1
"TQRMNOQRPHLOKUCDEGLDF00716516",1,1,8
"TQRMNOQRPHLOKUCDEGLDF00716516",1,2,6
"TQRMNOPVVHMKLLCDEGLDF00713960",1,2,11
"TQRMNOPUUHJOKRCDEOHCH00795919",1,1,2
"TQRMNORPYHKMKQCDEFOCD00788264",1,1,1
"TQRMNORPYHKMKQCDEFOCD00788264",1,2,3
"TQRMNOSTYHMOLLCDEGKDB00713633",1,1,7
"TQRMNOSQUHKOKRCDEGPDJ00789880",1,1,3
"TQRMNOSQUHKOKRCDEGPDJ00789880",1,2,0
"TQRMNORQQHMMKQCDEGGFB00712893",1,2,6
"TQRMNORQQHMMKQCDEGGFB00712893",1,4,8
"TQRMNORQTHMMKQCDEGGFB00712894",1,1,4
"TQRMNORQTHMMKQCDEGGFB00712894",1,2,5
"TQRMNOQSYHLMKOCDEIOAH00720125",1,2,8
"TQRMNOPWPHLNKPCDEIOAH00720127",1,4,5
"TQRMNOSQWHKMKSCDEIOAH00792801",1,1,6
"TQRMNOSQWHKMKSCDEIOAH00792801",1,2,7
"TQRMNOSQWHKMKSCDEIOAH00792801",1,3,5
"TQRMNORTTHLMKPCDEHJGH00717141",2,2,3
"TQRMNORSQHJKKMCDEHNHB00795989",1,2,6
"TQRMNORSQHJKKMCDEHNHB00795989",1,4,4
"TQRMNOQYWHMMKNCDEHNHB00714349",1,2,4
"TQRMNOQYWHMMKNCDEHNHB00714349",1,3,6
"TQRMNOQYWHMMKNCDEHNHB00714349",1,4,6
"TQRMNOPRXHMOKOCDEHNHB00714351",1,1,2
"TQRMNOSSPHKMLNCDEFNFF00788086",1,2,5
"TQRMNOQYPHLNLPCDEFNFF00715329",1,2,5
"TQRMNOSWVHKOLOCDEFNFF00788187",1,2,6
"TQRMNOPRUHMMLMCDEFNFF00713780",1,1,2
"TQRMNOSPRHMMLMCDEFNFF00796024",1,1,0
"TQRMNOPUQHMMLNCDEFNFF00713750",1,1,7
"TQRMNORXYHMMLNCDEFNFF00713751",1,2,2
"TQRMNOQSYHLOKPCDEHPJB00717751",1,5,1
"TQRMNOPPVHLOKQCDEHPJB00717754",1,3,0
"TQRMNOQXVHLOKQCDEHPJB00717755",1,2,1
"TQRMNOQXVHLOKQCDEHPJB00717755",1,3,0
"TQRMNOQXVHLOKQCDEHPJB00717755",1,4,3
"TQRMNOSVSHJMNLCDEIJAH00796044",1,1,13
"TQRMNOSVSHJMNLCDEIJAH00796044",1,2,11
"TQRMNOSVSHJMNLCDEIJAH00796044",1,3,14
"TQRMNOTVRHJMLPCDEIIAD00796075",1,1,12
"TQRMNOTVRHJMLPCDEIIAD00796075",1,2,17
"TQRMNORXYHJLNNCDEIIAD00796076",1,2,16
"TQRMNOTYTHJLNNCDEIIAD00796077",1,1,7
"TQRMNOTYTHJLNNCDEIIAD00796077",1,2,8
"TQRMNORQVHKNNTCDEIIAD00796078",1,1,12
"TQRMNORQVHKNNTCDEIIAD00796078",1,2,8
"TQRMNOQWTHMMNPCDEIIAD00791307",1,1,14
"TQRMNOTSXHKMOLCDEIIAD00791514",1,1,14
"TQRMNOUWTHJNNPCDEIIAD00796079",1,1,10
"TQRMNOQUYHLOLLCDEFKID00714953",1,1,10
"TQRMNOUWWHJOLPCDEFKID00796109",1,1,9
"TQRMNOUSUHLMMMCDEHPJB00717830",2,1,4
"TQRMNOUSUHLMMMCDEHPJB00717830",2,2,2
"TQRMNOQRRHJMLUCDEHPJB00796110",1,1,1
"TQRMNOQRRHJMLUCDEHPJB00796110",1,2,4
"TQRMNOPXSHKOLUCDEHPJB00790811",1,1,0
"TQRMNOSPQHLMKQCDEOJAH00720299",1,4,11
"TQRMNOSWWHJMMNCDEFKID00795670",1,1,3
"TQRMNOPVTHLMMOCDEFKID00714780",1,2,12
"TQRMNOQQPHJNMOCDEFKID00795671",1,1,2
"TQRMNOQQPHJNMOCDEFKID00795671",1,3,8
"TQRMNOQQQHJNMOCDEFKID00795672",1,1,5
"TQRMNOPYUHJLKMCDEGLDF00795700",1,1,3
"TQRMNOQXWHJMKNCDEGLDF00795701",1,1,3
"TQRMNOQXWHJMKNCDEGLDF00795701",1,2,4
"TQRMNOQXWHJMKNCDEGLDF00795701",1,3,5
"TQRMNOPQRHLMKMCDEGLDF00777855",1,2,5
"TQRMNOPQRHLMKMCDEGLDF00777855",1,3,5
"TQRMNOPUVHLKKNCDEGLDF00716513",1,2,4
"TQSMNOQXPHJOKOCDEGLDF00795703",1,1,3
"TQSMNOQXPHJOKOCDEGLDF00795703",1,2,5
"TQRMNOQSUHMOKPCDEHPJB00713831",1,1,0
"TQRMNOQSUHMOKPCDEHPJB00713831",1,2,1
"TQRMNOSUPHKMKOCDEHPJB00790828",1,1,2
"TQRMNOSUPHKMKOCDEHPJB00790828",1,2,0
"TQRMNORSPHJNKSCDEOJAH00795733",1,1,3
"TQRMNOQXUHJLLNCDEHPJB00795759",1,1,1
"TQRMNOSPTHMOLUCDEHPJB00714467",1,1,2
"TQRMNOSPTHMOLUCDEHPJB00714467",1,2,2
"TQRMNOWQQHKLLSCDEFJAH00787425",1,1,7
"TQRMNOWQQHKLLSCDEFJAH00787425",1,2,6
"TQRMNOSRQHKKKNCDEFMDB00788043",1,1,6
"TQRMNOSRQHKKKNCDEFMDB00788043",1,2,1
"TQSMNOPYWHJOQOCDEIJAH00795780",1,2,7
"TQRMNORPWHLLKUCDEOJAH00720415",1,1,3
"TQRMNORPWHLLKUCDEOJAH00720415",1,2,4
"TQRMNOPUXHJMLMCDEOJAH00795781",1,1,2
"TQRMNORWQHKMMMCDEFKID00787727",1,1,3
"TQRMNORWQHKMMMCDEFKID00787727",1,2,17
"TQRMNOPWPHMOKOCDEIHJF00713230",2,1,5
"TQRMNOQSTHLKLMCDEHMHF00779013",1,1,3
"TQRMNOQXWHMOLNCDEGIBJ00714377",1,1,9
"TQRMNOPRWHMOKNCDEFPCH00713563",1,2,4
"TQRMNOQXQHMKKNCDEGPDJ00714253",1,1,0
"TQRMNOQXQHMKKNCDEGPDJ00714253",1,2,2
"TQRMNOQXQHMKKNCDEGPDJ00714253",1,3,2
"TQRMNOPRVHLOLMCDEFOCD00715576",1,1,6
"TQRMNOPRVHLOLMCDEFOCD00715576",1,2,2
"TQRMNOPRVHLOLMCDEFOCD00715576",1,3,7
"TQRMNOPYXHLOLNCDEFOCD00715471",1,1,8
"TQRMNOPYXHLOLNCDEFOCD00715471",1,2,8
"TQRMNOPWYHMMLQCDEFOCD00713852",1,1,4
"TQRMNOPWYHMMLQCDEFOCD00713852",1,2,7
"TQRMNOPWYHMMLQCDEFOCD00713852",1,3,4
"TQRMNOPWYHMMLQCDEFOCD00713852",1,4,5
"TQRMNOPWYHMMLQCDEFOCD00713852",1,5,8
"TQRMNOSTTHLOKOCDEHPJB00779444",1,1,6
"TQRMNOSTUHLOKOCDEHPJB00717772",1,1,3
"TQRMNOSTUHLOKOCDEHPJB00717772",1,2,0
"TQRMNORRQHMNKTCDEHPJB00714057",1,1,2
"TQRMNORRQHMNKTCDEHPJB00714057",1,3,4
"TQRMNOQVXHMLLQCDEIJAH00714174",1,1,10
"TQRMNOQVXHMLLQCDEIJAH00714174",1,2,6
"TQRMNOVQQHJMMSCDEIJAH00795865",1,1,9
"TQRMNOPPUHMNLNCDEGLDF00713961",1,1,3
"TQRMNOPPUHMNLNCDEGLDF00713961",1,3,8
"TQRMNOQPSHKOLOCDEGLDF00789405",1,1,3
"TQRMNOQPSHKOLOCDEGLDF00789405",1,3,5
"TQRMNOSPTHJMKSCDEGPDJ00795894",1,2,5
"TQRMNOPYSHLMKOCDEGPDJ00716917",1,2,2
"TQRMNOQQXHMOKPCDEGPDJ00713094",1,1,0
"TQRMNOPPTHLNKPCDEGPDJ00716918",1,1,0
"TQRMNOPPTHLNKPCDEGPDJ00716918",1,2,2
"TQRMNOPPTHLNKPCDEGPDJ00716918",1,4,2
"TQRMNORRXHJKLMCDEHJGH00795921",1,1,2
"TQRMNORRXHJKLMCDEHJGH00795921",1,2,0
"TQRMNOQQVHKLKTCDEFLID00787799",1,1,5
"TQRMNOQQVHKLKTCDEFLID00787799",1,2,10
"TQRMNOPWSHJMKRCDEFNFF00795922",1,1,2
"TQRMNOPWSHJMKRCDEFNFF00795922",1,2,4
"TQRMNOQRYHJOKSCDEFNFF00795924",1,1,5
"TQRMNOQRYHJOKSCDEFNFF00795924",1,5,3
"TQRMNOSQWHKMKSCDEIOAH00792801",1,6,7
"TQRMNOSWVHKOKMCDEGOIH00795957",1,1,2
"TQRMNOSWWHKOKMCDEGOIH00789650",1,1,1
"TQRMNOSWWHKOKMCDEGOIH00789650",1,2,2
"TQRMNOSSYHJMKNCDEGOIH00795958",1,2,3
"TQRMNOSSYHJMKNCDEGOIH00795958",1,3,4
"TQRMNOSSYHJMKNCDEGOIH00795958",1,4,4
"TQRMNOQQXHLLOQCDEIIAD00718247",1,1,9
"TQRMNOQQXHLLOQCDEIIAD00718247",1,2,11
"TQSMNOQTQHMOKOCDEHNHB00795991",1,1,5
"TQRMNORQXHMOKQCDEHNHB00709719",3,1,3
"TQRMNORQXHMOKQCDEHNHB00709719",3,2,7
"TQRMNORYSHLKLMCDEFLID00715011",1,1,5
"TQRMNORRRHLOKSCDEGOIH00716722",1,1,4
"TQRMNORRRHLOKSCDEGOIH00716722",1,2,1
"TQRMNOQPVHMMLOCDEFNFF00713752",1,1,8
"TQRMNOQPVHMMLOCDEFNFF00713752",1,3,8
"TQRMNORWTHMMLOCDEFNFF00713753",1,1,9
"TQRMNORWTHMMLOCDEFNFF00713753",1,2,4
"TQRMNOSWYHKNLQCDEFNFF00788092",1,2,3
"TQRMNOQQRHMNLQCDEFNFF00713754",1,1,2
"TQRMNOSQPHMKKRCDEHIBB00713273",1,4,5
"TQRMNOSQPHMKKRCDEHIBB00713273",1,5,2
"TQRMNOQPSHMKKMCDEIOAH00792751",1,1,11
"TQRMNOQPSHMKKMCDEIOAH00792751",1,3,9
"TQRMNOSUSHMKKMCDEIOAH00792777",1,1,1
"TQRMNOTUVHLLKOCDEIOAH00720122",1,1,11
"TQRMNOQPQHLLKPCDEIOAH00781350",1,1,6
"TQRMNOQVRHJNKSCDEIOAH00796045",1,3,6
"TQRMNORSPHKKNMCDEIIAD00791254",1,2,16
"TQRMNOQVVHJOMLCDEHPJB00796111",1,1,4
"TQRMNOQVWHJOMLCDEHPJB00796112",1,1,1
"TQRMNOSRUHJOMLCDEHPJB00796113",1,1,1
"TQRMNOSRUHJOMLCDEHPJB00796113",1,2,2
"TQRMNOSRUHJOMLCDEHPJB00796113",1,3,3
"TQRMNOQPQHKLLTCDEGJBF00789051",1,1,8
"TQRMNOQPQHKLLTCDEGJBF00789051",1,2,14
"TQRMNOSWWHKLLTCDEGJBF00788961",2,1,5
"TQRMNOPWWHJOKTCDEIHJF00795674",1,1,4
"TQRMNOQTYHMOKUCDEIHJF00714417",1,1,3
"TQRMNOQTYHMOKUCDEIHJF00714417",1,2,2
"TQRMNOQUUHJOKUCDEIHJF00795676",1,1,0
"TQRMNOSRTHKMKOCDEIHJF00791197",1,1,3
"TQRMNOSRTHKMKOCDEIHJF00791197",1,2,4
"TQSMNOQRQHLMMMCDEHPJB00779381",1,1,3
"TQSMNOQRQHLMMMCDEHPJB00779381",1,2,1
"TQRMNOPVUHMOKRCDEGLDF00712995",1,3,6
"TQRMNOPVRHMMKTCDEGLDF00713009",1,1,3
"TQRMNOPVRHMMKTCDEGLDF00713009",1,2,4
"TQRMNOQXSHMOLNCDEHLEH00713936",1,1,4
"TQRMNORQQHLLKUCDEOJAH00720303",1,1,4
"TQRMNORQQHLLKUCDEOJAH00720303",1,2,6
"TQRMNOQVVHJMLMCDEOJAH00795734",1,2,6
"TQRMNOQVVHJMLMCDEOJAH00795734",1,3,10
